Entity,Code,Year,Annual change in population,Annual population change (Projected)
"Less developed regions, excluding China",,2008,73339938,
"Less developed regions, excluding China",,2009,74163413,
"Less developed regions, excluding China",,2010,74802230,
"Less developed regions, excluding China",,2011,75500024,
"Less developed regions, excluding China",,2012,76155215,
"Less developed regions, excluding China",,2013,76359376,
"Less developed regions, excluding China",,2014,76049736,
"Less developed regions, excluding China",,2015,75410229,
"Less developed regions, excluding China",,2016,74456678,
"Less developed regions, excluding China",,2017,73354987,
"Less developed regions, excluding China",,2018,72765967,
"Less developed regions, excluding China",,2019,72439300,
"Less developed regions, excluding China",,2020,71114128,
"Less developed regions, excluding China",,2021,67493052,
"Less developed regions, excluding China",,2022,68685718,
"Less developed regions, excluding China",,2023,72315107,
"Less developed regions, excluding China",,2024,,72067360
"Less developed regions, excluding China",,2025,,71786413
"Less developed regions, excluding China",,2026,,71568275
"Less developed regions, excluding China",,2027,,71294333
"Less developed regions, excluding China",,2028,,70869025
"Less developed regions, excluding China",,2029,,70492449
"Less developed regions, excluding China",,2030,,70105072
"Less developed regions, excluding China",,2031,,69691861
"Less developed regions, excluding China",,2032,,69196054
"Less developed regions, excluding China",,2033,,68635430
"Less developed regions, excluding China",,2034,,68068047
"Less developed regions, excluding China",,2035,,67477321
"Less developed regions, excluding China",,2036,,66861072
"Less developed regions, excluding China",,2037,,66125294
"Less developed regions, excluding China",,2038,,65320645
"Less developed regions, excluding China",,2039,,64556449
"Less developed regions, excluding China",,2040,,63788078
"Less developed regions, excluding China",,2041,,62913738
"Less developed regions, excluding China",,2042,,61938247
"Less developed regions, excluding China",,2043,,60974958
"Less developed regions, excluding China",,2044,,60010697
"Less developed regions, excluding China",,2045,,58987521
"Less developed regions, excluding China",,2046,,57969185
"Less developed regions, excluding China",,2047,,56910930
"Less developed regions, excluding China",,2048,,55802203
"Less developed regions, excluding China",,2049,,54722118
"Less developed regions, excluding China",,2050,,53593882
"Less developed regions, excluding China",,2051,,52453331
"Less developed regions, excluding China",,2052,,51367831
"Less developed regions, excluding China",,2053,,50289233
"Less developed regions, excluding China",,2054,,49187982
"Less developed regions, excluding China",,2055,,48108318
"Less developed regions, excluding China",,2056,,47047654
"Less developed regions, excluding China",,2057,,45897334
"Less developed regions, excluding China",,2058,,44728235
"Less developed regions, excluding China",,2059,,43634649
"Less developed regions, excluding China",,2060,,42546720
"Less developed regions, excluding China",,2061,,41389154
"Less developed regions, excluding China",,2062,,40220749
"Less developed regions, excluding China",,2063,,39069613
"Less developed regions, excluding China",,2064,,37964282
"Less developed regions, excluding China",,2065,,36834537
"Less developed regions, excluding China",,2066,,35627800
"Less developed regions, excluding China",,2067,,34406118
"Less developed regions, excluding China",,2068,,33195243
"Less developed regions, excluding China",,2069,,31980506
"Less developed regions, excluding China",,2070,,30773379
"Less developed regions, excluding China",,2071,,29573512
"Less developed regions, excluding China",,2072,,28355989
"Less developed regions, excluding China",,2073,,27160461
"Less developed regions, excluding China",,2074,,25947494
"Less developed regions, excluding China",,2075,,24656467
"Less developed regions, excluding China",,2076,,23395967
"Less developed regions, excluding China",,2077,,22242726
"Less developed regions, excluding China",,2078,,21044636
"Less developed regions, excluding China",,2079,,19856460
"Less developed regions, excluding China",,2080,,18724034
"Less developed regions, excluding China",,2081,,17495224
"Less developed regions, excluding China",,2082,,16353170
"Less developed regions, excluding China",,2083,,15299178
"Less developed regions, excluding China",,2084,,14250668
"Less developed regions, excluding China",,2085,,13255671
"Less developed regions, excluding China",,2086,,12184643
"Less developed regions, excluding China",,2087,,11094655
"Less developed regions, excluding China",,2088,,10028629
"Less developed regions, excluding China",,2089,,9049004
"Less developed regions, excluding China",,2090,,8133795
"Less developed regions, excluding China",,2091,,7150973
"Less developed regions, excluding China",,2092,,6198915
"Less developed regions, excluding China",,2093,,5283699
"Less developed regions, excluding China",,2094,,4356646
"Less developed regions, excluding China",,2095,,3469895
"Less developed regions, excluding China",,2096,,2656936
"Less developed regions, excluding China",,2097,,1828879
"Less developed regions, excluding China",,2098,,991641
"Less developed regions, excluding China",,2099,,216837
"Less developed regions, excluding China",,2100,,-536268
"Less developed regions, excluding least developed countries",,1951,30665152,
"Less developed regions, excluding least developed countries",,1952,33889730,
"Less developed regions, excluding least developed countries",,1953,36281673,
"Less developed regions, excluding least developed countries",,1954,37658949,
"Less developed regions, excluding least developed countries",,1955,39839287,
"Less developed regions, excluding least developed countries",,1956,40513921,
"Less developed regions, excluding least developed countries",,1957,42127403,
"Less developed regions, excluding least developed countries",,1958,43104834,
"Less developed regions, excluding least developed countries",,1959,38901800,
"Less developed regions, excluding least developed countries",,1960,33317029,
"Less developed regions, excluding least developed countries",,1961,32747910,
"Less developed regions, excluding least developed countries",,1962,41653611,
"Less developed regions, excluding least developed countries",,1963,52675717,
"Less developed regions, excluding least developed countries",,1964,54928114,
"Less developed regions, excluding least developed countries",,1965,53376939,
"Less developed regions, excluding least developed countries",,1966,53151175,
"Less developed regions, excluding least developed countries",,1967,53131090,
"Less developed regions, excluding least developed countries",,1968,55369220,
"Less developed regions, excluding least developed countries",,1969,57787328,
"Less developed regions, excluding least developed countries",,1970,58986046,
"Less developed regions, excluding least developed countries",,1971,59019253,
"Less developed regions, excluding least developed countries",,1972,58377560,
"Less developed regions, excluding least developed countries",,1973,58755266,
"Less developed regions, excluding least developed countries",,1974,58583064,
"Less developed regions, excluding least developed countries",,1975,58060695,
"Less developed regions, excluding least developed countries",,1976,57705453,
"Less developed regions, excluding least developed countries",,1977,57829629,
"Less developed regions, excluding least developed countries",,1978,57969801,
"Less developed regions, excluding least developed countries",,1979,59531799,
"Less developed regions, excluding least developed countries",,1980,62628581,
"Less developed regions, excluding least developed countries",,1981,65282995,
"Less developed regions, excluding least developed countries",,1982,67084260,
"Less developed regions, excluding least developed countries",,1983,66847603,
"Less developed regions, excluding least developed countries",,1984,66910144,
"Less developed regions, excluding least developed countries",,1985,68740901,
"Less developed regions, excluding least developed countries",,1986,70768191,
"Less developed regions, excluding least developed countries",,1987,72877185,
"Less developed regions, excluding least developed countries",,1988,73270097,
"Less developed regions, excluding least developed countries",,1989,73311304,
"Less developed regions, excluding least developed countries",,1990,74056124,
"Less developed regions, excluding least developed countries",,1991,71417049,
"Less developed regions, excluding least developed countries",,1992,67589382,
"Less developed regions, excluding least developed countries",,1993,65549300,
"Less developed regions, excluding least developed countries",,1994,63758839,
"Less developed regions, excluding least developed countries",,1995,63568643,
"Less developed regions, excluding least developed countries",,1996,63856440,
"Less developed regions, excluding least developed countries",,1997,63377255,
"Less developed regions, excluding least developed countries",,1998,63267717,
"Less developed regions, excluding least developed countries",,1999,62947597,
"Less developed regions, excluding least developed countries",,2000,63273158,
"Less developed regions, excluding least developed countries",,2001,63291594,
"Less developed regions, excluding least developed countries",,2002,60872687,
"Less developed regions, excluding least developed countries",,2003,59925323,
"Less developed regions, excluding least developed countries",,2004,60928544,
"Less developed regions, excluding least developed countries",,2005,61129937,
"Less developed regions, excluding least developed countries",,2006,61592434,
"Less developed regions, excluding least developed countries",,2007,62411648,
"Less developed regions, excluding least developed countries",,2008,62733466,
"Less developed regions, excluding least developed countries",,2009,63577530,
"Less developed regions, excluding least developed countries",,2010,64286225,
"Less developed regions, excluding least developed countries",,2011,63951583,
"Less developed regions, excluding least developed countries",,2012,64564533,
"Less developed regions, excluding least developed countries",,2013,64403648,
"Less developed regions, excluding least developed countries",,2014,63098204,
"Less developed regions, excluding least developed countries",,2015,61480022,
"Less developed regions, excluding least developed countries",,2016,59575669,
"Less developed regions, excluding least developed countries",,2017,58171209,
"Less developed regions, excluding least developed countries",,2018,55365011,
"Less developed regions, excluding least developed countries",,2019,52085950,
"Less developed regions, excluding least developed countries",,2020,48079041,
"Less developed regions, excluding least developed countries",,2021,42181134,
"Less developed regions, excluding least developed countries",,2022,41866383,
"Less developed regions, excluding least developed countries",,2023,43360237,
"Less developed regions, excluding least developed countries",,2024,,41721466
"Less developed regions, excluding least developed countries",,2025,,40918366
"Less developed regions, excluding least developed countries",,2026,,40224360
"Less developed regions, excluding least developed countries",,2027,,39694451
"Less developed regions, excluding least developed countries",,2028,,38778650
"Less developed regions, excluding least developed countries",,2029,,37815254
"Less developed regions, excluding least developed countries",,2030,,36929842
"Less developed regions, excluding least developed countries",,2031,,36069516
"Less developed regions, excluding least developed countries",,2032,,35233263
"Less developed regions, excluding least developed countries",,2033,,34360587
"Less developed regions, excluding least developed countries",,2034,,33457693
"Less developed regions, excluding least developed countries",,2035,,32532584
"Less developed regions, excluding least developed countries",,2036,,31586493
"Less developed regions, excluding least developed countries",,2037,,30614251
"Less developed regions, excluding least developed countries",,2038,,29589167
"Less developed regions, excluding least developed countries",,2039,,28524786
"Less developed regions, excluding least developed countries",,2040,,27391079
"Less developed regions, excluding least developed countries",,2041,,26211770
"Less developed regions, excluding least developed countries",,2042,,24992303
"Less developed regions, excluding least developed countries",,2043,,23733424
"Less developed regions, excluding least developed countries",,2044,,22462607
"Less developed regions, excluding least developed countries",,2045,,21119427
"Less developed regions, excluding least developed countries",,2046,,19655136
"Less developed regions, excluding least developed countries",,2047,,18146419
"Less developed regions, excluding least developed countries",,2048,,16629720
"Less developed regions, excluding least developed countries",,2049,,15081250
"Less developed regions, excluding least developed countries",,2050,,13592699
"Less developed regions, excluding least developed countries",,2051,,12075372
"Less developed regions, excluding least developed countries",,2052,,10471447
"Less developed regions, excluding least developed countries",,2053,,8996555
"Less developed regions, excluding least developed countries",,2054,,7564548
"Less developed regions, excluding least developed countries",,2055,,6132596
"Less developed regions, excluding least developed countries",,2056,,4791999
"Less developed regions, excluding least developed countries",,2057,,3535607
"Less developed regions, excluding least developed countries",,2058,,2364430
"Less developed regions, excluding least developed countries",,2059,,1236919
"Less developed regions, excluding least developed countries",,2060,,205581
"Less developed regions, excluding least developed countries",,2061,,-761064
"Less developed regions, excluding least developed countries",,2062,,-1652039
"Less developed regions, excluding least developed countries",,2063,,-2431268
"Less developed regions, excluding least developed countries",,2064,,-3205489
"Less developed regions, excluding least developed countries",,2065,,-3995934
"Less developed regions, excluding least developed countries",,2066,,-4684417
"Less developed regions, excluding least developed countries",,2067,,-5401159
"Less developed regions, excluding least developed countries",,2068,,-6157549
"Less developed regions, excluding least developed countries",,2069,,-6873858
"Less developed regions, excluding least developed countries",,2070,,-7638791
"Less developed regions, excluding least developed countries",,2071,,-8345174
"Less developed regions, excluding least developed countries",,2072,,-9094629
"Less developed regions, excluding least developed countries",,2073,,-9916276
"Less developed regions, excluding least developed countries",,2074,,-10699787
"Less developed regions, excluding least developed countries",,2075,,-11474231
"Less developed regions, excluding least developed countries",,2076,,-12258905
"Less developed regions, excluding least developed countries",,2077,,-13102447
"Less developed regions, excluding least developed countries",,2078,,-13932701
"Less developed regions, excluding least developed countries",,2079,,-14698724
"Less developed regions, excluding least developed countries",,2080,,-15400612
"Less developed regions, excluding least developed countries",,2081,,-16062762
"Less developed regions, excluding least developed countries",,2082,,-16714351
"Less developed regions, excluding least developed countries",,2083,,-17334741
"Less developed regions, excluding least developed countries",,2084,,-17942636
"Less developed regions, excluding least developed countries",,2085,,-18472440
"Less developed regions, excluding least developed countries",,2086,,-18899135
"Less developed regions, excluding least developed countries",,2087,,-19292541
"Less developed regions, excluding least developed countries",,2088,,-19647818
"Less developed regions, excluding least developed countries",,2089,,-19978031
"Less developed regions, excluding least developed countries",,2090,,-20316735
"Less developed regions, excluding least developed countries",,2091,,-20551862
"Less developed regions, excluding least developed countries",,2092,,-20764273
"Less developed regions, excluding least developed countries",,2093,,-21085980
"Less developed regions, excluding least developed countries",,2094,,-21393373
"Less developed regions, excluding least developed countries",,2095,,-21644116
"Less developed regions, excluding least developed countries",,2096,,-21934467
"Less developed regions, excluding least developed countries",,2097,,-22248380
"Less developed regions, excluding least developed countries",,2098,,-22500624
"Less developed regions, excluding least developed countries",,2099,,-22707183
"Less developed regions, excluding least developed countries",,2100,,-22910351
Liberia,LBR,1951,17504,
Liberia,LBR,1952,18561,
Liberia,LBR,1953,19415,
Liberia,LBR,1954,20379,
Liberia,LBR,1955,21625,
Liberia,LBR,1956,22761,
Liberia,LBR,1957,23790,
Liberia,LBR,1958,24306,
Liberia,LBR,1959,25307,
Liberia,LBR,1960,26959,
Liberia,LBR,1961,28202,
Liberia,LBR,1962,29321,
Liberia,LBR,1963,30375,
Liberia,LBR,1964,31332,
Liberia,LBR,1965,32406,
Liberia,LBR,1966,33235,
Liberia,LBR,1967,34049,
Liberia,LBR,1968,35093,
Liberia,LBR,1969,36080,
Liberia,LBR,1970,37065,
Liberia,LBR,1971,37405,
Liberia,LBR,1972,38592,
Liberia,LBR,1973,40916,
Liberia,LBR,1974,42773,
Liberia,LBR,1975,44551,
Liberia,LBR,1976,46157,
Liberia,LBR,1977,48957,
Liberia,LBR,1978,52227,
Liberia,LBR,1979,54459,
Liberia,LBR,1980,56546,
Liberia,LBR,1981,57604,
Liberia,LBR,1982,58212,
Liberia,LBR,1983,62038,
Liberia,LBR,1984,66200,
Liberia,LBR,1985,67235,
Liberia,LBR,1986,67967,
Liberia,LBR,1987,68717,
Liberia,LBR,1988,69709,
Liberia,LBR,1989,70922,
Liberia,LBR,1990,-294197,
Liberia,LBR,1991,-267144,
Liberia,LBR,1992,115943,
Liberia,LBR,1993,82669,
Liberia,LBR,1994,-5206,
Liberia,LBR,1995,19238,
Liberia,LBR,1996,63119,
Liberia,LBR,1997,180709,
Liberia,LBR,1998,257133,
Liberia,LBR,1999,151561,
Liberia,LBR,2000,106428,
Liberia,LBR,2001,87226,
Liberia,LBR,2002,79450,
Liberia,LBR,2003,24741,
Liberia,LBR,2004,37359,
