Entity,Code,Year,Deaths,Projected deaths (Projected),Births,Projected births (Projected)
Iran,IRN,2081,,1309917,,745770
Iran,IRN,2082,,1293609,,736627
Iran,IRN,2083,,1277564,,727662
Iran,IRN,2084,,1260878,,717546
Iran,IRN,2085,,1242272,,707784
Iran,IRN,2086,,1223300,,698271
Iran,IRN,2087,,1205791,,687792
Iran,IRN,2088,,1189101,,678426
Iran,IRN,2089,,1173704,,669732
Iran,IRN,2090,,1159932,,662495
Iran,IRN,2091,,1148282,,654194
Iran,IRN,2092,,1137224,,647029
Iran,IRN,2093,,1129961,,641402
Iran,IRN,2094,,1124439,,635250
Iran,IRN,2095,,1122093,,630261
Iran,IRN,2096,,1121996,,625687
Iran,IRN,2097,,1122806,,622796
Iran,IRN,2098,,1123455,,619709
Iran,IRN,2099,,1124786,,616835
Iran,IRN,2100,,1127383,,613421
Iraq,IRQ,1950,148846,,259351,
Iraq,IRQ,1951,144868,,270439,
Iraq,IRQ,1952,143217,,292168,
Iraq,IRQ,1953,140517,,296110,
Iraq,IRQ,1954,136592,,296236,
Iraq,IRQ,1955,128662,,266904,
Iraq,IRQ,1956,122367,,271124,
Iraq,IRQ,1957,112412,,220687,
Iraq,IRQ,1958,105596,,224669,
Iraq,IRQ,1959,105654,,252574,
Iraq,IRQ,1960,102086,,257730,
Iraq,IRQ,1961,103318,,288108,
Iraq,IRQ,1962,107528,,355050,
Iraq,IRQ,1963,110079,,364125,
Iraq,IRQ,1964,110516,,373339,
Iraq,IRQ,1965,108860,,383410,
Iraq,IRQ,1966,107991,,393501,
Iraq,IRQ,1967,106406,,404600,
Iraq,IRQ,1968,107162,,417811,
Iraq,IRQ,1969,107137,,431927,
Iraq,IRQ,1970,106337,,444359,
Iraq,IRQ,1971,105614,,457082,
Iraq,IRQ,1972,106154,,468479,
Iraq,IRQ,1973,106399,,479582,
Iraq,IRQ,1974,114732,,490919,
Iraq,IRQ,1975,115283,,501187,
Iraq,IRQ,1976,107995,,510257,
Iraq,IRQ,1977,108669,,518904,
Iraq,IRQ,1978,109759,,528509,
Iraq,IRQ,1979,111051,,539509,
Iraq,IRQ,1980,130265,,549918,
Iraq,IRQ,1981,145608,,562615,
Iraq,IRQ,1982,146815,,575155,
Iraq,IRQ,1983,148221,,588012,
Iraq,IRQ,1984,150559,,606305,
Iraq,IRQ,1985,152743,,620189,
Iraq,IRQ,1986,152969,,627320,
Iraq,IRQ,1987,155510,,644260,
Iraq,IRQ,1988,189006,,665783,
Iraq,IRQ,1989,191390,,688237,
Iraq,IRQ,1990,195032,,713606,
Iraq,IRQ,1991,159785,,709928,
Iraq,IRQ,1992,130584,,722490,
Iraq,IRQ,1993,134055,,740741,
Iraq,IRQ,1994,143448,,777798,
Iraq,IRQ,1995,148965,,791944,
Iraq,IRQ,1996,153510,,806382,
Iraq,IRQ,1997,160528,,828117,
Iraq,IRQ,1998,162476,,846632,
Iraq,IRQ,1999,165275,,867442,
Iraq,IRQ,2000,166116,,881887,
Iraq,IRQ,2001,165996,,895718,
Iraq,IRQ,2002,165373,,904796,
Iraq,IRQ,2003,179180,,925338,
Iraq,IRQ,2004,185576,,947136,
Iraq,IRQ,2005,187653,,964267,
Iraq,IRQ,2006,203201,,1000546,
Iraq,IRQ,2007,195478,,979591,
Iraq,IRQ,2008,172475,,974852,
Iraq,IRQ,2009,164731,,1019814,
Iraq,IRQ,2010,167941,,1074309,
Iraq,IRQ,2011,170418,,1141502,
Iraq,IRQ,2012,172324,,1172290,
Iraq,IRQ,2013,178484,,1204531,
Iraq,IRQ,2014,177448,,1218190,
Iraq,IRQ,2015,177914,,1185490,
Iraq,IRQ,2016,200059,,1146998,
Iraq,IRQ,2017,188909,,1113403,
Iraq,IRQ,2018,175614,,1113895,
Iraq,IRQ,2019,179600,,1122563,
Iraq,IRQ,2020,210458,,1130421,
Iraq,IRQ,2021,197245,,1139167,
Iraq,IRQ,2022,183520,,1145989,
Iraq,IRQ,2023,186263,,1159682,
Iraq,IRQ,2024,,191813,,1177772
Iraq,IRQ,2025,,197211,,1187570
Iraq,IRQ,2026,,203072,,1200201
Iraq,IRQ,2027,,208876,,1211861
Iraq,IRQ,2028,,214979,,1225635
Iraq,IRQ,2029,,221295,,1237268
Iraq,IRQ,2030,,227642,,1251574
Iraq,IRQ,2031,,234260,,1265914
Iraq,IRQ,2032,,241178,,1276250
Iraq,IRQ,2033,,248431,,1290477
Iraq,IRQ,2034,,255906,,1304709
Iraq,IRQ,2035,,263653,,1311189
Iraq,IRQ,2036,,271272,,1323975
Iraq,IRQ,2037,,279355,,1328040
Iraq,IRQ,2038,,287673,,1333582
Iraq,IRQ,2039,,296142,,1338289
Iraq,IRQ,2040,,305126,,1340603
Iraq,IRQ,2041,,313801,,1340778
Iraq,IRQ,2042,,323303,,1339778
Iraq,IRQ,2043,,332692,,1339192
Iraq,IRQ,2044,,342746,,1338455
Iraq,IRQ,2045,,352833,,1337796
Iraq,IRQ,2046,,363639,,1335883
Iraq,IRQ,2047,,373687,,1334602
Iraq,IRQ,2048,,384226,,1335121
Iraq,IRQ,2049,,395065,,1335355
Iraq,IRQ,2050,,405877,,1336660
Iraq,IRQ,2051,,416902,,1335640
Iraq,IRQ,2052,,427720,,1335575
Iraq,IRQ,2053,,438813,,1335099
Iraq,IRQ,2054,,449904,,1335542
Iraq,IRQ,2055,,461154,,1335375
Iraq,IRQ,2056,,472466,,1335653
Iraq,IRQ,2057,,483205,,1336466
Iraq,IRQ,2058,,494336,,1338046
Iraq,IRQ,2059,,505585,,1339075
Iraq,IRQ,2060,,516530,,1340553
Iraq,IRQ,2061,,528233,,1341560
Iraq,IRQ,2062,,539679,,1344313
Iraq,IRQ,2063,,551447,,1346405
Iraq,IRQ,2064,,563263,,1348753
Iraq,IRQ,2065,,574731,,1348951
Iraq,IRQ,2066,,586337,,1348973
Iraq,IRQ,2067,,598718,,1348045
Iraq,IRQ,2068,,610763,,1343540
Iraq,IRQ,2069,,623136,,1338409
Iraq,IRQ,2070,,635089,,1333329
Iraq,IRQ,2071,,647477,,1328285
Iraq,IRQ,2072,,659744,,1323770
Iraq,IRQ,2073,,671932,,1319511
Iraq,IRQ,2074,,684083,,1315635
Iraq,IRQ,2075,,696634,,1309960
Iraq,IRQ,2076,,709122,,1303409
Iraq,IRQ,2077,,722609,,1298169
Iraq,IRQ,2078,,735439,,1293009
Iraq,IRQ,2079,,748345,,1288910
Iraq,IRQ,2080,,761151,,1284310
Iraq,IRQ,2081,,773832,,1279118
Iraq,IRQ,2082,,786788,,1273850
Iraq,IRQ,2083,,798842,,1269426
Iraq,IRQ,2084,,811619,,1267366
Iraq,IRQ,2085,,822876,,1263072
Iraq,IRQ,2086,,834486,,1259300
Iraq,IRQ,2087,,845987,,1256005
Iraq,IRQ,2088,,857314,,1251133
Iraq,IRQ,2089,,869333,,1245995
Iraq,IRQ,2090,,880919,,1241316
Iraq,IRQ,2091,,892053,,1236968
Iraq,IRQ,2092,,903186,,1232711
Iraq,IRQ,2093,,914619,,1229273
Iraq,IRQ,2094,,925350,,1224992
Iraq,IRQ,2095,,935504,,1219888
Iraq,IRQ,2096,,945516,,1213067
Iraq,IRQ,2097,,955586,,1208253
Iraq,IRQ,2098,,965004,,1203297
Iraq,IRQ,2099,,973512,,1197961
Iraq,IRQ,2100,,981808,,1194120
Ireland,IRL,1950,37824,,66938,
Ireland,IRL,1951,42519,,67981,
Ireland,IRL,1952,35230,,68327,
Ireland,IRL,1953,34603,,67112,
Ireland,IRL,1954,35525,,65033,
Ireland,IRL,1955,36640,,62291,
Ireland,IRL,1956,33813,,61542,
Ireland,IRL,1957,34193,,62106,
Ireland,IRL,1958,34125,,60436,
Ireland,IRL,1959,34027,,61177,
Ireland,IRL,1960,32463,,61763,
Ireland,IRL,1961,34556,,59993,
Ireland,IRL,1962,33626,,61486,
Ireland,IRL,1963,33568,,62846,
Ireland,IRL,1964,32421,,63669,
Ireland,IRL,1965,32807,,63190,
Ireland,IRL,1966,34841,,61802,
Ireland,IRL,1967,31196,,60863,
Ireland,IRL,1968,32898,,60815,
Ireland,IRL,1969,33466,,62853,
Ireland,IRL,1970,33418,,64468,
Ireland,IRL,1971,31649,,67065,
Ireland,IRL,1972,33981,,67921,
Ireland,IRL,1973,33679,,68269,
Ireland,IRL,1974,34373,,68612,
Ireland,IRL,1975,32734,,67051,
Ireland,IRL,1976,33505,,67707,
Ireland,IRL,1977,33121,,68915,
Ireland,IRL,1978,33321,,70321,
Ireland,IRL,1979,33323,,72527,
Ireland,IRL,1980,33011,,74072,
Ireland,IRL,1981,32461,,72275,
Ireland,IRL,1982,32025,,70923,
Ireland,IRL,1983,32508,,67264,
Ireland,IRL,1984,31685,,64228,
Ireland,IRL,1985,32735,,62553,
Ireland,IRL,1986,33121,,61818,
Ireland,IRL,1987,31013,,58912,
Ireland,IRL,1988,31167,,55155,
Ireland,IRL,1989,31710,,52456,
Ireland,IRL,1990,30991,,53096,
Ireland,IRL,1991,30965,,52602,
Ireland,IRL,1992,30621,,51017,
Ireland,IRL,1993,31853,,49280,
Ireland,IRL,1994,30661,,48188,
Ireland,IRL,1995,31953,,48603,
Ireland,IRL,1996,31445,,50432,
Ireland,IRL,1997,31268,,52461,
Ireland,IRL,1998,31296,,53629,
Ireland,IRL,1999,32383,,53577,
Ireland,IRL,2000,31184,,54379,
Ireland,IRL,2001,30021,,57094,
Ireland,IRL,2002,29580,,59929,
Ireland,IRL,2003,28960,,61074,
Ireland,IRL,2004,28473,,61297,
Ireland,IRL,2005,28119,,60653,
Ireland,IRL,2006,28345,,64292,
Ireland,IRL,2007,27850,,70395,
Ireland,IRL,2008,27976,,74966,
Ireland,IRL,2009,27958,,76014,
Ireland,IRL,2010,27583,,75667,
Ireland,IRL,2011,27965,,74428,
Ireland,IRL,2012,28661,,72217,
Ireland,IRL,2013,29034,,69318,
Ireland,IRL,2014,28732,,67413,
Ireland,IRL,2015,29619,,65608,
Ireland,IRL,2016,30127,,63823,
Ireland,IRL,2017,29817,,61783,
Ireland,IRL,2018,30625,,60961,
Ireland,IRL,2019,30669,,59149,
Ireland,IRL,2020,32147,,56491,
Ireland,IRL,2021,35943,,60066,
Ireland,IRL,2022,35140,,53241,
Ireland,IRL,2023,35549,,53268,
Ireland,IRL,2024,,36650,,52767
Ireland,IRL,2025,,37174,,52616
Ireland,IRL,2026,,37689,,52626
Ireland,IRL,2027,,38268,,52830
Ireland,IRL,2028,,38986,,53231
Ireland,IRL,2029,,39638,,53837
Ireland,IRL,2030,,40377,,54555
Ireland,IRL,2031,,41143,,55282
Ireland,IRL,2032,,41911,,56133
Ireland,IRL,2033,,42791,,57030
Ireland,IRL,2034,,43597,,57984
Ireland,IRL,2035,,44478,,58952
Ireland,IRL,2036,,45332,,59781
Ireland,IRL,2037,,46205,,60665
Ireland,IRL,2038,,47092,,61439
Ireland,IRL,2039,,47981,,62198
Ireland,IRL,2040,,48835,,62632
Ireland,IRL,2041,,49669,,62933
Ireland,IRL,2042,,50497,,63081
Ireland,IRL,2043,,51323,,62978
Ireland,IRL,2044,,52140,,62759
Ireland,IRL,2045,,52949,,62339
Ireland,IRL,2046,,53721,,61748
Ireland,IRL,2047,,54546,,60960
Ireland,IRL,2048,,55357,,60152
Ireland,IRL,2049,,56138,,59241
Ireland,IRL,2050,,56882,,58341
Ireland,IRL,2051,,57561,,57360
Ireland,IRL,2052,,58370,,56323
Ireland,IRL,2053,,59059,,55370
Ireland,IRL,2054,,59751,,54459
Ireland,IRL,2055,,60467,,53712
Ireland,IRL,2056,,61252,,52993
Ireland,IRL,2057,,61888,,52402
Ireland,IRL,2058,,62579,,51826
Ireland,IRL,2059,,63261,,51385
Ireland,IRL,2060,,63943,,51002
Ireland,IRL,2061,,64617,,50685
Ireland,IRL,2062,,65261,,50594
Ireland,IRL,2063,,65871,,50592
Ireland,IRL,2064,,66451,,50684
Ireland,IRL,2065,,66927,,50893
Ireland,IRL,2066,,67496,,51057
Ireland,IRL,2067,,67956,,51259
Ireland,IRL,2068,,68272,,51477
Ireland,IRL,2069,,68570,,51696
Ireland,IRL,2070,,68711,,51901
Ireland,IRL,2071,,68826,,52179
Ireland,IRL,2072,,68776,,52341
Ireland,IRL,2073,,68462,,52377
Ireland,IRL,2074,,68142,,52314
Ireland,IRL,2075,,67758,,52189
Ireland,IRL,2076,,67150,,52018
Ireland,IRL,2077,,66508,,51755
Ireland,IRL,2078,,65853,,51448
Ireland,IRL,2079,,65110,,51066
Ireland,IRL,2080,,64307,,50616
Ireland,IRL,2081,,63634,,50163
Ireland,IRL,2082,,62905,,49677
Ireland,IRL,2083,,62314,,49156
Ireland,IRL,2084,,61793,,48546
Ireland,IRL,2085,,61420,,47990
Ireland,IRL,2086,,61139,,47361
Ireland,IRL,2087,,61108,,46784
Ireland,IRL,2088,,61132,,46210
Ireland,IRL,2089,,61307,,45693
Ireland,IRL,2090,,61661,,45190
Ireland,IRL,2091,,62102,,44722
Ireland,IRL,2092,,62605,,44358
Ireland,IRL,2093,,63180,,44070
Ireland,IRL,2094,,63900,,43829
Ireland,IRL,2095,,64517,,43638
Ireland,IRL,2096,,65191,,43538
Ireland,IRL,2097,,65786,,43447
Ireland,IRL,2098,,66376,,43368
Ireland,IRL,2099,,66963,,43347
Ireland,IRL,2100,,67371,,43357
Isle of Man,IMN,1950,811,,887,
Isle of Man,IMN,1951,807,,864,
Isle of Man,IMN,1952,814,,816,
Isle of Man,IMN,1953,806,,754,
Isle of Man,IMN,1954,800,,692,
Isle of Man,IMN,1955,798,,630,
Isle of Man,IMN,1956,801,,643,
Isle of Man,IMN,1957,805,,645,
Isle of Man,IMN,1958,814,,671,
Isle of Man,IMN,1959,817,,654,
Isle of Man,IMN,1960,825,,692,
Isle of Man,IMN,1961,826,,663,
Isle of Man,IMN,1962,836,,644,
Isle of Man,IMN,1963,851,,648,
Isle of Man,IMN,1964,864,,656,
Isle of Man,IMN,1965,874,,642,
Isle of Man,IMN,1966,882,,633,
Isle of Man,IMN,1967,894,,649,
Isle of Man,IMN,1968,915,,675,
Isle of Man,IMN,1969,936,,721,
Isle of Man,IMN,1970,953,,764,
Isle of Man,IMN,1971,970,,777,
Isle of Man,IMN,1972,983,,789,
Isle of Man,IMN,1973,986,,786,
Isle of Man,IMN,1974,1000,,776,
Isle of Man,IMN,1975,1007,,761,
Isle of Man,IMN,1976,1014,,751,
Isle of Man,IMN,1977,1016,,747,
Isle of Man,IMN,1978,1020,,752,
Isle of Man,IMN,1979,1028,,758,
Isle of Man,IMN,1980,1029,,772,
Isle of Man,IMN,1981,1035,,783,
Isle of Man,IMN,1982,1036,,779,
Isle of Man,IMN,1983,1039,,769,
Isle of Man,IMN,1984,1043,,758,
Isle of Man,IMN,1985,1048,,762,
Isle of Man,IMN,1986,1044,,764,
Isle of Man,IMN,1987,1035,,791,
Isle of Man,IMN,1988,1034,,825,
Isle of Man,IMN,1989,1030,,855,
Isle of Man,IMN,1990,1024,,897,
Isle of Man,IMN,1991,1021,,932,
Isle of Man,IMN,1992,1018,,947,
Isle of Man,IMN,1993,1014,,944,
Isle of Man,IMN,1994,1010,,936,
Isle of Man,IMN,1995,1001,,942,
Isle of Man,IMN,1996,996,,944,
Isle of Man,IMN,1997,992,,950,
Isle of Man,IMN,1998,988,,950,
Isle of Man,IMN,1999,980,,937,
Isle of Man,IMN,2000,964,,945,
Isle of Man,IMN,2001,939,,948,
Isle of Man,IMN,2002,918,,940,
Isle of Man,IMN,2003,900,,922,
Isle of Man,IMN,2004,878,,909,
Isle of Man,IMN,2005,859,,922,
Isle of Man,IMN,2006,849,,937,
Isle of Man,IMN,2007,837,,947,
Isle of Man,IMN,2008,820,,954,
Isle of Man,IMN,2009,807,,953,
Isle of Man,IMN,2010,798,,949,
Isle of Man,IMN,2011,794,,936,
Isle of Man,IMN,2012,799,,908,
Isle of Man,IMN,2013,805,,877,
Isle of Man,IMN,2014,814,,848,
Isle of Man,IMN,2015,821,,817,
Isle of Man,IMN,2016,831,,788,
Isle of Man,IMN,2017,838,,769,
Isle of Man,IMN,2018,840,,754,
Isle of Man,IMN,2019,844,,741,
Isle of Man,IMN,2020,879,,730,
Isle of Man,IMN,2021,907,,718,
Isle of Man,IMN,2022,866,,710,
Isle of Man,IMN,2023,885,,702,
Isle of Man,IMN,2024,,898,,697
Isle of Man,IMN,2025,,910,,688
Isle of Man,IMN,2026,,925,,682
Isle of Man,IMN,2027,,932,,678
Isle of Man,IMN,2028,,942,,675
Isle of Man,IMN,2029,,956,,675
Isle of Man,IMN,2030,,966,,676
Isle of Man,IMN,2031,,977,,678
Isle of Man,IMN,2032,,994,,680
Isle of Man,IMN,2033,,1004,,683
Isle of Man,IMN,2034,,1016,,686
Isle of Man,IMN,2035,,1018,,689
Isle of Man,IMN,2036,,1031,,692
Isle of Man,IMN,2037,,1041,,693
Isle of Man,IMN,2038,,1051,,694
Isle of Man,IMN,2039,,1058,,693
Isle of Man,IMN,2040,,1063,,692
Isle of Man,IMN,2041,,1070,,689
Isle of Man,IMN,2042,,1071,,685
Isle of Man,IMN,2043,,1079,,679
Isle of Man,IMN,2044,,1087,,670
Isle of Man,IMN,2045,,1088,,660
Isle of Man,IMN,2046,,1088,,649
Isle of Man,IMN,2047,,1099,,639
Isle of Man,IMN,2048,,1104,,629
Isle of Man,IMN,2049,,1107,,619
Isle of Man,IMN,2050,,1109,,608
Isle of Man,IMN,2051,,1111,,599
Isle of Man,IMN,2052,,1108,,590
Isle of Man,IMN,2053,,1108,,584
Isle of Man,IMN,2054,,1111,,579
Isle of Man,IMN,2055,,1109,,575
Isle of Man,IMN,2056,,1107,,572
Isle of Man,IMN,2057,,1102,,569
Isle of Man,IMN,2058,,1100,,566
Isle of Man,IMN,2059,,1095,,564
Isle of Man,IMN,2060,,1088,,564
Isle of Man,IMN,2061,,1076,,562
Isle of Man,IMN,2062,,1066,,561
Isle of Man,IMN,2063,,1059,,560
Isle of Man,IMN,2064,,1049,,558
Isle of Man,IMN,2065,,1037,,556
Isle of Man,IMN,2066,,1028,,555
Isle of Man,IMN,2067,,1014,,553
Isle of Man,IMN,2068,,1001,,552
Isle of Man,IMN,2069,,991,,550
Isle of Man,IMN,2070,,983,,547
Isle of Man,IMN,2071,,970,,545
Isle of Man,IMN,2072,,960,,541
Isle of Man,IMN,2073,,947,,537
Isle of Man,IMN,2074,,937,,534
Isle of Man,IMN,2075,,928,,529
Isle of Man,IMN,2076,,923,,524
Isle of Man,IMN,2077,,914,,519
Isle of Man,IMN,2078,,904,,513
Isle of Man,IMN,2079,,899,,507
Isle of Man,IMN,2080,,894,,502
Isle of Man,IMN,2081,,888,,497
Isle of Man,IMN,2082,,884,,492
Isle of Man,IMN,2083,,879,,486
Isle of Man,IMN,2084,,876,,482
Isle of Man,IMN,2085,,867,,477
Isle of Man,IMN,2086,,862,,472
Isle of Man,IMN,2087,,866,,468
Isle of Man,IMN,2088,,859,,465
Isle of Man,IMN,2089,,859,,461
Isle of Man,IMN,2090,,855,,458
Isle of Man,IMN,2091,,854,,455
Isle of Man,IMN,2092,,852,,453
Isle of Man,IMN,2093,,850,,451
Isle of Man,IMN,2094,,848,,449
Isle of Man,IMN,2095,,847,,448
Isle of Man,IMN,2096,,843,,447
Isle of Man,IMN,2097,,842,,445
Isle of Man,IMN,2098,,836,,443
Isle of Man,IMN,2099,,835,,440
Isle of Man,IMN,2100,,835,,438
Israel,ISR,1950,7418,,47508,
Israel,ISR,1951,9116,,49574,
Israel,ISR,1952,9891,,51480,
Israel,ISR,1953,11017,,52403,
Israel,ISR,1954,11505,,49218,
Israel,ISR,1955,10781,,50790,
Israel,ISR,1956,12321,,52418,
Israel,ISR,1957,13054,,52851,
Israel,ISR,1958,12178,,53228,
Israel,ISR,1959,12490,,54701,
Israel,ISR,1960,12325,,55793,
Israel,ISR,1961,13103,,54069,
Israel,ISR,1962,14261,,54660,
Israel,ISR,1963,14886,,56469,
Israel,ISR,1964,15583,,59709,
Israel,ISR,1965,15394,,61710,
Israel,ISR,1966,15736,,62143,
Israel,ISR,1967,16672,,63081,
Israel,ISR,1968,17696,,64618,
Israel,ISR,1969,18469,,68181,
Israel,ISR,1970,19599,,75025,
Israel,ISR,1971,19951,,80756,
Israel,ISR,1972,21555,,84899,
Israel,ISR,1973,22483,,84701,
Israel,ISR,1974,23383,,88802,
Israel,ISR,1975,24162,,91301,
Israel,ISR,1976,23253,,94278,
Israel,ISR,1977,24355,,92819,
Israel,ISR,1978,24397,,89184,
Israel,ISR,1979,25017,,90037,
Israel,ISR,1980,25785,,90471,
Israel,ISR,1981,25596,,89760,
Israel,ISR,1982,26843,,92880,
Israel,ISR,1983,26010,,94704,
Israel,ISR,1984,25870,,93755,
Israel,ISR,1985,25745,,93865,
Israel,ISR,1986,26766,,93160,
Israel,ISR,1987,26309,,91792,
Israel,ISR,1988,25881,,92105,
Israel,ISR,1989,24969,,91258,
Israel,ISR,1990,24853,,92622,
Israel,ISR,1991,27708,,97851,
Israel,ISR,1992,30073,,103961,
Israel,ISR,1993,29754,,106607,
Israel,ISR,1994,30496,,108324,
Israel,ISR,1995,31796,,110977,
Israel,ISR,1996,31679,,113513,
Israel,ISR,1997,32758,,117654,
Israel,ISR,1998,33949,,123374,
Israel,ISR,1999,34212,,125526,
Israel,ISR,2000,34371,,131441,
Israel,ISR,2001,34526,,132988,
Israel,ISR,2002,35622,,136567,
Israel,ISR,2003,35925,,141063,
Israel,ISR,2004,35466,,139688,
Israel,ISR,2005,36452,,139012,
Israel,ISR,2006,36129,,142801,
Israel,ISR,2007,36934,,146003,
Israel,ISR,2008,36773,,150412,
Israel,ISR,2009,36141,,154212,
Israel,ISR,2010,36919,,159952,
Israel,ISR,2011,38509,,160672,
Israel,ISR,2012,39901,,164233,
Israel,ISR,2013,39724,,164976,
Israel,ISR,2014,41012,,168979,
Israel,ISR,2015,42803,,171255,
Israel,ISR,2016,42484,,174190,
Israel,ISR,2017,43448,,176495,
Israel,ISR,2018,43652,,177004,
Israel,ISR,2019,45066,,174772,
Israel,ISR,2020,47643,,171034,
Israel,ISR,2021,49411,,177692,
Israel,ISR,2022,49683,,174982,
Israel,ISR,2023,51299,,172312,
Israel,ISR,2024,,51767,,171566
Israel,ISR,2025,,52953,,171390
Israel,ISR,2026,,53827,,171923
Israel,ISR,2027,,54624,,172679
Israel,ISR,2028,,55503,,173658
Israel,ISR,2029,,56364,,174920
Israel,ISR,2030,,57307,,176685
Israel,ISR,2031,,58278,,178907
Israel,ISR,2032,,59401,,181690
Israel,ISR,2033,,60546,,183528
Israel,ISR,2034,,61721,,185764
Israel,ISR,2035,,62981,,188010
Israel,ISR,2036,,64197,,190704
Israel,ISR,2037,,65551,,192956
Israel,ISR,2038,,66748,,195582
Israel,ISR,2039,,67903,,198043
Israel,ISR,2040,,69020,,200402
Israel,ISR,2041,,70145,,202650
Israel,ISR,2042,,71198,,204609
Israel,ISR,2043,,72209,,206348
Israel,ISR,2044,,73217,,207639
Israel,ISR,2045,,74145,,208993
Israel,ISR,2046,,75084,,209898
Israel,ISR,2047,,76014,,210691
Israel,ISR,2048,,76913,,211389
Israel,ISR,2049,,77679,,211772
Israel,ISR,2050,,78544,,211897
Israel,ISR,2051,,79468,,211939
Israel,ISR,2052,,80373,,211921
Israel,ISR,2053,,81400,,211557
Israel,ISR,2054,,82380,,211399
Israel,ISR,2055,,83381,,211532
Israel,ISR,2056,,84436,,211500
Israel,ISR,2057,,85587,,211348
Israel,ISR,2058,,86829,,211356
Israel,ISR,2059,,88114,,211320
Israel,ISR,2060,,89404,,211633
Israel,ISR,2061,,90755,,212255
Israel,ISR,2062,,92007,,212829
Israel,ISR,2063,,93204,,213562
Israel,ISR,2064,,94541,,214740
Israel,ISR,2065,,95774,,215595
Israel,ISR,2066,,97070,,217063
Israel,ISR,2067,,98238,,218215
Israel,ISR,2068,,99425,,219084
Israel,ISR,2069,,100682,,220228
Israel,ISR,2070,,101810,,221507
Israel,ISR,2071,,102806,,222903
Israel,ISR,2072,,103809,,224091
Israel,ISR,2073,,104882,,224698
Israel,ISR,2074,,105863,,225304
Israel,ISR,2075,,106766,,225901
Israel,ISR,2076,,107658,,226302
Israel,ISR,2077,,108701,,226602
Israel,ISR,2078,,109537,,227281
Israel,ISR,2079,,110511,,227824
Israel,ISR,2080,,111502,,228294
Israel,ISR,2081,,112537,,228354
Israel,ISR,2082,,113487,,228182
Israel,ISR,2083,,114609,,228021
Israel,ISR,2084,,115810,,227884
Israel,ISR,2085,,117020,,227809
Israel,ISR,2086,,118324,,227772
Israel,ISR,2087,,119674,,227412
Israel,ISR,2088,,121110,,226966
Israel,ISR,2089,,122668,,226670
Israel,ISR,2090,,124300,,226202
Israel,ISR,2091,,125928,,226219
Israel,ISR,2092,,127790,,226024
Israel,ISR,2093,,129720,,225889
Israel,ISR,2094,,131881,,225845
Israel,ISR,2095,,133905,,225768
Israel,ISR,2096,,135983,,226072
Israel,ISR,2097,,138055,,226100
Israel,ISR,2098,,140327,,226466
Israel,ISR,2099,,142353,,226603
Israel,ISR,2100,,144788,,226746
Italy,ITA,1950,452169,,912801,
Italy,ITA,1951,481185,,867310,
Italy,ITA,1952,474659,,849788,
Italy,ITA,1953,472443,,842345,
Italy,ITA,1954,442400,,877690,
Italy,ITA,1955,446504,,878325,
Italy,ITA,1956,497750,,884500,
Italy,ITA,1957,483992,,887147,
Italy,ITA,1958,457412,,881939,
Italy,ITA,1959,454414,,906763,
Italy,ITA,1960,480136,,903976,
Italy,ITA,1961,468204,,916274,
Italy,ITA,1962,508666,,926873,
Italy,ITA,1963,516738,,953338,
Italy,ITA,1964,490175,,1006349,
Italy,ITA,1965,517370,,987129,
Italy,ITA,1966,495901,,974437,
Italy,ITA,1967,510127,,943473,
Italy,ITA,1968,533396,,935828,
Italy,ITA,1969,538997,,928025,
Italy,ITA,1970,521511,,900250,
Italy,ITA,1971,523501,,900724,
Italy,ITA,1972,524534,,882287,
Italy,ITA,1973,548021,,871472,
Italy,ITA,1974,531894,,865442,
Italy,ITA,1975,553931,,824711,
Italy,ITA,1976,549563,,781571,
Italy,ITA,1977,544666,,739807,
Italy,ITA,1978,538735,,706251,
Italy,ITA,1979,536053,,668791,
Italy,ITA,1980,551287,,639671,
Italy,ITA,1981,545659,,623776,
Italy,ITA,1982,536301,,620068,
Italy,ITA,1983,565538,,603596,
Italy,ITA,1984,535765,,589718,
Italy,ITA,1985,548785,,578014,
Italy,ITA,1986,546060,,557096,
Italy,ITA,1987,534092,,553322,
Italy,ITA,1988,540594,,568646,
Italy,ITA,1989,533156,,563009,
Italy,ITA,1990,544950,,569623,
Italy,ITA,1991,554628,,562802,
Italy,ITA,1992,548561,,568121,
Italy,ITA,1993,553835,,549758,
Italy,ITA,1994,557567,,533327,
Italy,ITA,1995,577034,,525219,
Italy,ITA,1996,552757,,528909,
Italy,ITA,1997,559295,,533515,
Italy,ITA,1998,572434,,531520,
Italy,ITA,1999,566239,,535967,
Italy,ITA,2000,558196,,540787,
Italy,ITA,2001,554964,,534531,
Italy,ITA,2002,558423,,535827,
Italy,ITA,2003,581774,,540069,
Italy,ITA,2004,540432,,559657,
Italy,ITA,2005,563627,,553647,
Italy,ITA,2006,554318,,559082,
Italy,ITA,2007,568203,,560914,
Italy,ITA,2008,578567,,574158,
Italy,ITA,2009,586205,,569050,
Italy,ITA,2010,582909,,562390,
Italy,ITA,2011,592883,,547811,
Italy,ITA,2012,612076,,533355,
Italy,ITA,2013,598587,,511406,
Italy,ITA,2014,599170,,496200,
Italy,ITA,2015,646394,,479589,
Italy,ITA,2016,618760,,467188,
Italy,ITA,2017,656416,,452694,
Italy,ITA,2018,635638,,434892,
